Date,Open,Close
2014-09-19,2012.739990,2010.400024
2014-09-22,2009.079956,1994.290039
2014-09-23,1992.780029,1982.770020
2014-09-24,1983.339966,1998.300049
2014-09-25,1997.319946,1965.989990
2014-09-26,1966.219971,1982.849976
2014-09-29,1978.959961,1977.800049
2014-09-30,1978.209961,1972.290039
2014-10-01,1971.439941,1946.160034
2014-10-02,1945.829956,1946.170044
2014-10-03,1948.119995,1967.900024
2014-10-06,1970.010010,1964.819946
2014-10-07,1962.359985,1935.099976
2014-10-08,1935.550049,1968.890015
2014-10-09,1967.680054,1928.209961
2014-10-10,1925.630005,1906.130005
2014-10-13,1905.650024,1874.739990
2014-10-14,1877.109985,1877.699951
2014-10-15,1874.180054,1862.489990
2014-10-16,1855.949951,1862.760010
2014-10-17,1864.910034,1886.760010
2014-10-20,1885.619995,1904.010010
2014-10-21,1909.380005,1941.280029
2014-10-22,1941.290039,1927.109985
2014-10-23,1931.020020,1950.819946
2014-10-24,1951.589966,1964.579956
2014-10-27,1962.969971,1961.630005
2014-10-28,1964.140015,1985.050049
2014-10-29,1983.290039,1982.300049
2014-10-30,1979.489990,1994.650024
2014-10-31,2001.199951,2018.050049
2014-11-03,2018.209961,2017.810059
2014-11-04,2015.810059,2012.099976
2014-11-05,2015.290039,2023.569946
2014-11-06,2023.329956,2031.209961
2014-11-07,2032.359985,2031.920044
2014-11-10,2032.010010,2038.260010
2014-11-11,2038.199951,2039.680054
2014-11-12,2037.750000,2038.250000
2014-11-13,2039.209961,2039.329956
2014-11-14,2039.739990,2039.819946
2014-11-17,2038.290039,2041.319946
2014-11-18,2041.479980,2051.800049
2014-11-19,2051.159912,2048.719971
2014-11-20,2045.869995,2052.750000
2014-11-21,2057.459961,2063.500000
2014-11-24,2065.070068,2069.409912
2014-11-25,2070.149902,2067.030029
2014-11-26,2067.360107,2072.830078
2014-11-28,2074.780029,2067.560059
2014-12-01,2065.780029,2053.439941
2014-12-02,2053.770020,2066.550049
2014-12-03,2067.449951,2074.330078
2014-12-04,2073.639893,2071.919922
2014-12-05,2072.780029,2075.370117
2014-12-08,2074.840088,2060.310059
2014-12-09,2056.550049,2059.820068
2014-12-10,2058.860107,2026.140015
2014-12-11,2027.920044,2035.329956
2014-12-12,2030.359985,2002.329956
2014-12-15,2005.030029,1989.630005
2014-12-16,1986.709961,1972.739990
2014-12-17,1973.770020,2012.890015
2014-12-18,2018.979980,2061.229980
2014-12-19,2061.040039,2070.649902
2014-12-22,2069.280029,2078.540039
2014-12-23,2081.479980,2082.169922
2014-12-24,2083.250000,2081.879883
2014-12-26,2084.300049,2088.770020
2014-12-29,2087.629883,2090.570068
2014-12-30,2088.489990,2080.350098
2014-12-31,2082.110107,2058.899902
2015-01-02,2058.899902,2058.199951
2015-01-05,2054.439941,2020.579956
2015-01-06,2022.150024,2002.609985
2015-01-07,2005.550049,2025.900024
2015-01-08,2030.609985,2062.139893
2015-01-09,2063.449951,2044.810059
2015-01-12,2046.130005,2028.260010
2015-01-13,2031.579956,2023.030029
2015-01-14,2018.400024,2011.270020
2015-01-15,2013.750000,1992.670044
2015-01-16,1992.250000,2019.420044
2015-01-20,2020.760010,2022.550049
2015-01-21,2020.189941,2032.119995
2015-01-22,2034.300049,2063.149902
2015-01-23,2062.979980,2051.820068
2015-01-26,2050.419922,2057.090088
2015-01-27,2047.859985,2029.550049
2015-01-28,2032.339966,2002.160034
2015-01-29,2002.449951,2021.250000
2015-01-30,2019.349976,1994.989990
2015-02-02,1996.670044,2020.849976
2015-02-03,2022.709961,2050.030029
2015-02-04,2048.860107,2041.510010
2015-02-05,2043.449951,2062.520020
2015-02-06,2062.280029,2055.469971
2015-02-09,2053.469971,2046.739990
2015-02-10,2049.379883,2068.590088
2015-02-11,2068.550049,2068.530029
2015-02-12,2069.979980,2088.479980
2015-02-13,2088.780029,2096.989990
2015-02-17,2096.469971,2100.340088
2015-02-18,2099.159912,2099.679932
2015-02-19,2099.250000,2097.449951
2015-02-20,2097.649902,2110.300049
2015-02-23,2109.830078,2109.659912
2015-02-24,2109.100098,2115.479980
2015-02-25,2115.300049,2113.860107
2015-02-26,2113.909912,2110.739990
2015-02-27,2110.879883,2104.500000
2015-03-02,2105.229980,2117.389893
2015-03-03,2115.760010,2107.780029
2015-03-04,2107.719971,2098.530029
2015-03-05,2098.540039,2101.040039
2015-03-06,2100.909912,2071.260010
2015-03-09,2072.250000,2079.429932
2015-03-10,2076.139893,2044.160034
2015-03-11,2044.689941,2040.239990
2015-03-12,2041.099976,2065.949951
2015-03-13,2064.560059,2053.399902
2015-03-16,2055.350098,2081.189941
2015-03-17,2080.590088,2074.280029
2015-03-18,2072.840088,2099.500000
2015-03-19,2098.689941,2089.270020
2015-03-20,2090.320068,2108.100098
2015-03-23,2107.989990,2104.419922
2015-03-24,2103.939941,2091.500000
2015-03-25,2093.100098,2061.050049
2015-03-26,2059.939941,2056.149902
2015-03-27,2055.780029,2061.020020
2015-03-30,2064.110107,2086.239990
2015-03-31,2084.050049,2067.889893
2015-04-01,2067.629883,2059.689941
2015-04-02,2060.030029,2066.959961
2015-04-06,2064.870117,2080.620117
2015-04-07,2080.790039,2076.330078
2015-04-08,2076.939941,2081.899902
2015-04-09,2081.290039,2091.179932
2015-04-10,2091.510010,2102.060059
2015-04-13,2102.030029,2092.429932
2015-04-14,2092.280029,2095.840088
2015-04-15,2097.820068,2106.629883
2015-04-16,2105.959961,2104.989990
2015-04-17,2102.580078,2081.179932
2015-04-20,2084.110107,2100.399902
2015-04-21,2102.820068,2097.290039
2015-04-22,2098.270020,2107.959961
2015-04-23,2107.209961,2112.929932
2015-04-24,2112.800049,2117.689941
2015-04-27,2119.290039,2108.919922
2015-04-28,2108.350098,2114.760010
2015-04-29,2112.489990,2106.850098
2015-04-30,2105.520020,2085.510010
2015-05-01,2087.379883,2108.290039
2015-05-04,2110.229980,2114.489990
2015-05-05,2112.629883,2089.459961
2015-05-06,2091.260010,2080.149902
2015-05-07,2079.959961,2088.000000
2015-05-08,2092.129883,2116.100098
2015-05-11,2115.560059,2105.330078
2015-05-12,2102.870117,2099.120117
2015-05-13,2099.620117,2098.479980
2015-05-14,2100.429932,2121.100098
2015-05-15,2122.070068,2122.729980
2015-05-18,2121.300049,2129.199951
2015-05-19,2129.449951,2127.830078
2015-05-20,2127.790039,2125.850098
2015-05-21,2125.550049,2130.820068
2015-05-22,2130.360107,2126.060059
2015-05-26,2125.340088,2104.199951
2015-05-27,2105.129883,2123.479980
2015-05-28,2122.270020,2120.790039
2015-05-29,2120.659912,2107.389893
2015-06-01,2108.639893,2111.729980
2015-06-02,2110.409912,2109.600098
2015-06-03,2110.639893,2114.070068
2015-06-04,2112.350098,2095.840088
2015-06-05,2095.090088,2092.830078
2015-06-08,2092.340088,2079.280029
2015-06-09,2079.070068,2080.149902
2015-06-10,2081.120117,2105.199951
2015-06-11,2106.239990,2108.860107
2015-06-12,2107.429932,2094.110107
2015-06-15,2091.340088,2084.429932
2015-06-16,2084.260010,2096.290039
2015-06-17,2097.399902,2100.439941
2015-06-18,2101.580078,2121.239990
2015-06-19,2121.060059,2109.989990
2015-06-22,2112.500000,2122.850098
2015-06-23,2123.159912,2124.199951
2015-06-24,2123.649902,2108.580078
2015-06-25,2109.959961,2102.310059
2015-06-26,2102.620117,2101.489990
2015-06-29,2098.629883,2057.639893
2015-06-30,2061.189941,2063.110107
2015-07-01,2067.000000,2077.419922
2015-07-02,2078.030029,2076.780029
2015-07-06,2073.949951,2068.760010
2015-07-07,2069.520020,2081.340088
2015-07-08,2077.659912,2046.680054
2015-07-09,2049.729980,2051.310059
2015-07-10,2052.739990,2076.620117
2015-07-13,2080.030029,2099.600098
2015-07-14,2099.719971,2108.949951
2015-07-15,2109.010010,2107.399902
2015-07-16,2110.550049,2124.290039
2015-07-17,2126.800049,2126.639893
2015-07-20,2126.850098,2128.280029
2015-07-21,2127.550049,2119.209961
2015-07-22,2118.209961,2114.149902
2015-07-23,2114.159912,2102.149902
2015-07-24,2102.239990,2079.649902
2015-07-27,2078.189941,2067.639893
2015-07-28,2070.750000,2093.250000
2015-07-29,2094.699951,2108.570068
2015-07-30,2106.780029,2108.629883
2015-07-31,2111.600098,2103.840088
2015-08-03,2104.489990,2098.040039
2015-08-04,2097.679932,2093.320068
2015-08-05,2095.270020,2099.840088
2015-08-06,2100.750000,2083.560059
2015-08-07,2082.610107,2077.570068
2015-08-10,2080.979980,2104.179932
2015-08-11,2102.659912,2084.070068
2015-08-12,2081.100098,2086.050049
2015-08-13,2086.189941,2083.389893
2015-08-14,2083.149902,2091.540039
2015-08-17,2089.699951,2102.439941
2015-08-18,2101.989990,2096.919922
2015-08-19,2095.689941,2079.610107
2015-08-20,2076.610107,2035.729980
2015-08-21,2034.079956,1970.890015
2015-08-24,1965.150024,1893.209961
2015-08-25,1898.079956,1867.609985
2015-08-26,1872.750000,1940.510010
2015-08-27,1942.770020,1987.660034
2015-08-28,1986.060059,1988.869995
2015-08-31,1986.729980,1972.180054
2015-09-01,1970.089966,1913.849976
2015-09-02,1916.520020,1948.859985
2015-09-03,1950.790039,1951.130005
2015-09-04,1947.760010,1921.219971
2015-09-08,1927.300049,1969.410034
2015-09-09,1971.449951,1942.040039
2015-09-10,1941.589966,1952.290039
2015-09-11,1951.449951,1961.050049
2015-09-14,1963.060059,1953.030029
2015-09-15,1955.099976,1978.089966
2015-09-16,1978.020020,1995.310059
2015-09-17,1995.329956,1990.199951
2015-09-18,1989.660034,1958.030029
2015-09-21,1960.839966,1966.969971
2015-09-22,1961.390015,1942.739990
2015-09-23,1943.239990,1938.760010
2015-09-24,1934.810059,1932.239990
2015-09-25,1935.930054,1931.339966
2015-09-28,1929.180054,1881.770020
2015-09-29,1881.900024,1884.089966
2015-09-30,1887.140015,1920.030029
2015-10-01,1919.650024,1923.819946
2015-10-02,1921.770020,1951.359985
2015-10-05,1954.329956,1987.050049
2015-10-06,1986.630005,1979.920044
2015-10-07,1982.339966,1995.829956
2015-10-08,1994.010010,2013.430054
2015-10-09,2013.729980,2014.890015
2015-10-12,2015.650024,2017.459961
2015-10-13,2015.000000,2003.689941
2015-10-14,2003.660034,1994.239990
2015-10-15,1996.469971,2023.859985
2015-10-16,2024.369995,2033.109985
2015-10-19,2031.729980,2033.660034
2015-10-20,2033.130005,2030.770020
2015-10-21,2033.469971,2018.939941
2015-10-22,2021.880005,2052.510010
2015-10-23,2058.189941,2075.149902
2015-10-26,2075.080078,2071.179932
2015-10-27,2068.750000,2065.889893
2015-10-28,2066.479980,2090.350098
2015-10-29,2088.350098,2089.409912
2015-10-30,2090.000000,2079.360107
2015-11-02,2080.760010,2104.050049
2015-11-03,2102.629883,2109.790039
2015-11-04,2110.600098,2102.310059
2015-11-05,2101.679932,2099.929932
2015-11-06,2098.600098,2099.199951
2015-11-09,2096.560059,2078.580078
2015-11-10,2077.189941,2081.719971
2015-11-11,2083.409912,2075.000000
2015-11-12,2072.290039,2045.969971
2015-11-13,2044.640015,2023.040039
2015-11-16,2022.079956,2053.189941
2015-11-17,2053.669922,2050.439941
2015-11-18,2051.989990,2083.580078
2015-11-19,2083.699951,2081.239990
2015-11-20,2082.820068,2089.169922
2015-11-23,2089.409912,2086.590088
2015-11-24,2084.419922,2089.139893
2015-11-25,2089.300049,2088.870117
2015-11-27,2088.820068,2090.110107
2015-11-30,2090.949951,2080.409912
2015-12-01,2082.929932,2102.629883
2015-12-02,2101.709961,2079.510010
2015-12-03,2080.709961,2049.620117
2015-12-04,2051.239990,2091.689941
2015-12-07,2090.419922,2077.070068
2015-12-08,2073.389893,2063.590088
2015-12-09,2061.169922,2047.619995
2015-12-10,2047.930054,2052.229980
2015-12-11,2047.270020,2012.369995
2015-12-14,2013.369995,2021.939941
2015-12-15,2025.550049,2043.410034
2015-12-16,2046.500000,2073.070068
2015-12-17,2073.760010,2041.890015
2015-12-18,2040.810059,2005.550049
2015-12-21,2010.270020,2021.150024
2015-12-22,2023.150024,2038.969971
2015-12-23,2042.199951,2064.290039
2015-12-24,2063.520020,2060.989990
2015-12-28,2057.770020,2056.500000
2015-12-29,2060.540039,2078.360107
2015-12-30,2077.340088,2063.360107
2015-12-31,2060.590088,2043.939941
2016-01-04,2038.199951,2012.660034
2016-01-05,2013.780029,2016.709961
2016-01-06,2011.709961,1990.260010
2016-01-07,1985.319946,1943.089966
2016-01-08,1945.969971,1922.030029
2016-01-11,1926.119995,1923.670044
2016-01-12,1927.829956,1938.680054
2016-01-13,1940.339966,1890.280029
2016-01-14,1891.680054,1921.839966
2016-01-15,1916.680054,1880.329956
2016-01-19,1888.660034,1881.329956
2016-01-20,1876.180054,1859.329956
2016-01-21,1861.459961,1868.989990
2016-01-22,1877.400024,1906.900024
2016-01-25,1906.280029,1877.079956
2016-01-26,1878.790039,1903.630005
2016-01-27,1902.520020,1882.949951
2016-01-28,1885.219971,1893.359985
2016-01-29,1894.000000,1940.239990
2016-02-01,1936.939941,1939.380005
2016-02-02,1935.260010,1903.030029
2016-02-03,1907.069946,1912.530029
2016-02-04,1911.670044,1915.449951
2016-02-05,1913.069946,1880.050049
2016-02-08,1873.250000,1853.439941
2016-02-09,1848.459961,1852.209961
2016-02-10,1857.099976,1851.859985
2016-02-11,1847.000000,1829.079956
2016-02-12,1833.400024,1864.780029
2016-02-16,1871.439941,1895.579956
2016-02-17,1898.800049,1926.819946
2016-02-18,1927.569946,1917.829956
2016-02-19,1916.739990,1917.780029
2016-02-22,1924.439941,1945.500000
2016-02-23,1942.380005,1921.270020
2016-02-24,1917.560059,1929.800049
2016-02-25,1931.869995,1951.699951
2016-02-26,1954.949951,1948.050049
2016-02-29,1947.130005,1932.229980
2016-03-01,1937.089966,1978.349976
2016-03-02,1976.599976,1986.449951
2016-03-03,1985.599976,1993.400024
2016-03-04,1994.010010,1999.989990
2016-03-07,1996.109985,2001.760010
2016-03-08,1996.880005,1979.260010
2016-03-09,1981.439941,1989.260010
2016-03-10,1990.969971,1989.569946
2016-03-11,1994.709961,2022.189941
2016-03-14,2019.270020,2019.640015
2016-03-15,2015.270020,2015.930054
2016-03-16,2014.239990,2027.219971
2016-03-17,2026.900024,2040.589966
2016-03-18,2041.160034,2049.580078
2016-03-21,2047.880005,2051.600098
2016-03-22,2048.639893,2049.800049
2016-03-23,2048.550049,2036.709961
2016-03-24,2032.479980,2035.939941
2016-03-28,2037.890015,2037.050049
2016-03-29,2035.750000,2055.010010
2016-03-30,2058.270020,2063.949951
2016-03-31,2063.770020,2059.739990
2016-04-01,2056.620117,2072.780029
2016-04-04,2073.189941,2066.129883
2016-04-05,2062.500000,2045.170044
2016-04-06,2045.560059,2066.659912
2016-04-07,2063.010010,2041.910034
2016-04-08,2045.540039,2047.599976
2016-04-11,2050.229980,2041.989990
2016-04-12,2043.719971,2061.719971
2016-04-13,2065.919922,2082.419922
2016-04-14,2082.889893,2082.780029
2016-04-15,2083.100098,2080.729980
2016-04-18,2078.830078,2094.340088
2016-04-19,2096.050049,2100.800049
2016-04-20,2101.520020,2102.399902
2016-04-21,2102.090088,2091.479980
2016-04-22,2091.489990,2091.580078
2016-04-25,2089.370117,2087.790039
2016-04-26,2089.840088,2091.699951
2016-04-27,2092.330078,2095.149902
2016-04-28,2090.929932,2075.810059
2016-04-29,2071.820068,2065.300049
2016-05-02,2067.169922,2081.429932
2016-05-03,2077.179932,2063.370117
2016-05-04,2060.300049,2051.120117
2016-05-05,2052.949951,2050.629883
2016-05-06,2047.770020,2057.139893
2016-05-09,2057.550049,2058.689941
2016-05-10,2062.629883,2084.389893
2016-05-11,2083.290039,2064.459961
2016-05-12,2067.169922,2064.110107
2016-05-13,2062.500000,2046.609985
2016-05-16,2046.530029,2066.659912
2016-05-17,2065.040039,2047.209961
2016-05-18,2044.380005,2047.630005
2016-05-19,2044.209961,2040.040039
2016-05-20,2041.880005,2052.320068
2016-05-23,2052.229980,2048.040039
2016-05-24,2052.649902,2076.060059
2016-05-25,2078.929932,2090.540039
2016-05-26,2091.439941,2090.100098
2016-05-27,2090.060059,2099.060059
2016-05-31,2100.129883,2096.949951
2016-06-01,2093.939941,2099.330078
2016-06-02,2097.709961,2105.260010
2016-06-03,2104.070068,2099.129883
2016-06-06,2100.830078,2109.409912
2016-06-07,2110.179932,2112.129883
2016-06-08,2112.709961,2119.120117
2016-06-09,2115.649902,2115.479980
2016-06-10,2109.570068,2096.070068
2016-06-13,2091.750000,2079.060059
2016-06-14,2076.649902,2075.320068
2016-06-15,2077.600098,2071.500000
2016-06-16,2066.360107,2077.989990
2016-06-17,2078.199951,2071.219971
2016-06-20,2075.580078,2083.250000
2016-06-21,2085.189941,2088.899902
2016-06-22,2089.750000,2085.449951
2016-06-23,2092.800049,2113.320068
2016-06-24,2103.810059,2037.410034
2016-06-27,2031.449951,2000.540039
2016-06-28,2006.670044,2036.089966
2016-06-29,2042.689941,2070.770020
2016-06-30,2073.169922,2098.860107
2016-07-01,2099.340088,2102.949951
2016-07-05,2095.050049,2088.550049
2016-07-06,2084.429932,2099.729980
2016-07-07,2100.419922,2097.899902
2016-07-08,2106.969971,2129.899902
2016-07-11,2131.719971,2137.159912
2016-07-12,2139.500000,2152.139893
2016-07-13,2153.810059,2152.429932
2016-07-14,2157.879883,2163.750000
2016-07-15,2165.129883,2161.739990
2016-07-18,2162.040039,2166.889893
2016-07-19,2163.790039,2163.780029
2016-07-20,2166.100098,2173.020020
2016-07-21,2172.909912,2165.169922
2016-07-22,2166.469971,2175.030029
2016-07-25,2173.709961,2168.479980
2016-07-26,2168.969971,2169.179932
2016-07-27,2169.810059,2166.580078
2016-07-28,2166.050049,2170.060059
2016-07-29,2168.830078,2173.600098
2016-08-01,2173.149902,2170.840088
2016-08-02,2169.939941,2157.030029
2016-08-03,2156.810059,2163.790039
2016-08-04,2163.510010,2164.250000
2016-08-05,2168.790039,2182.870117
2016-08-08,2183.760010,2180.889893
2016-08-09,2182.239990,2181.739990
2016-08-10,2182.810059,2175.489990
2016-08-11,2177.969971,2185.790039
2016-08-12,2183.739990,2184.050049
2016-08-15,2186.080078,2190.149902
2016-08-16,2186.239990,2178.149902
2016-08-17,2177.840088,2182.219971
2016-08-18,2181.899902,2187.020020
2016-08-19,2184.239990,2183.870117
2016-08-22,2181.580078,2182.639893
2016-08-23,2187.810059,2186.899902
2016-08-24,2185.090088,2175.439941
2016-08-25,2173.290039,2172.469971
2016-08-26,2175.100098,2169.040039
2016-08-29,2170.189941,2180.379883
2016-08-30,2179.449951,2176.120117
2016-08-31,2173.560059,2170.949951
2016-09-01,2171.330078,2170.860107
2016-09-02,2177.489990,2179.979980
2016-09-06,2181.610107,2186.479980
2016-09-07,2185.169922,2186.159912
2016-09-08,2182.760010,2181.300049
2016-09-09,2169.080078,2127.810059
2016-09-12,2120.860107,2159.040039
2016-09-13,2150.469971,2127.020020
2016-09-14,2127.860107,2125.770020
2016-09-15,2125.360107,2147.260010
2016-09-16,2146.479980,2139.159912
2016-09-19,2143.989990,2139.120117
2016-09-20,2145.939941,2139.760010
2016-09-21,2144.580078,2163.120117
2016-09-22,2170.939941,2177.179932
2016-09-23,2173.290039,2164.689941
2016-09-26,2158.540039,2146.100098
2016-09-27,2146.040039,2159.929932
2016-09-28,2161.850098,2171.370117
2016-09-29,2168.899902,2151.129883
2016-09-30,2156.510010,2168.270020
2016-10-03,2164.330078,2161.199951
2016-10-04,2163.370117,2150.489990
2016-10-05,2155.149902,2159.729980
2016-10-06,2158.219971,2160.770020
2016-10-07,2164.189941,2153.739990
2016-10-10,2160.389893,2163.659912
2016-10-11,2161.350098,2136.729980
2016-10-12,2137.669922,2139.179932
2016-10-13,2130.260010,2132.550049
2016-10-14,2139.679932,2132.979980
2016-10-17,2132.949951,2126.500000
2016-10-18,2138.310059,2139.600098
2016-10-19,2140.810059,2144.290039
2016-10-20,2142.510010,2141.340088
2016-10-21,2139.429932,2141.159912
2016-10-24,2148.500000,2151.330078
2016-10-25,2149.719971,2143.159912
2016-10-26,2136.969971,2139.429932
2016-10-27,2144.060059,2133.040039
2016-10-28,2132.229980,2126.409912
2016-10-31,2129.780029,2126.149902
2016-11-01,2128.679932,2111.719971
2016-11-02,2109.429932,2097.939941
2016-11-03,2098.800049,2088.659912
2016-11-04,2083.790039,2085.179932
2016-11-07,2100.590088,2131.520020
2016-11-08,2129.919922,2139.560059
2016-11-09,2131.560059,2163.260010
2016-11-10,2167.489990,2167.479980
2016-11-11,2162.709961,2164.449951
2016-11-14,2165.639893,2164.199951
2016-11-15,2168.290039,2180.389893
2016-11-16,2177.530029,2176.939941
2016-11-17,2178.610107,2187.120117
2016-11-18,2186.850098,2181.899902
2016-11-21,2186.429932,2198.179932
2016-11-22,2201.560059,2202.939941
2016-11-23,2198.550049,2204.719971
2016-11-25,2206.270020,2213.350098
2016-11-28,2210.209961,2201.719971
2016-11-29,2200.760010,2204.659912
2016-11-30,2204.969971,2198.810059
2016-12-01,2200.169922,2191.080078
2016-12-02,2191.120117,2191.949951
2016-12-05,2200.649902,2204.709961
2016-12-06,2207.260010,2212.229980
2016-12-07,2210.719971,2241.350098
2016-12-08,2241.129883,2246.189941
2016-12-09,2249.729980,2259.530029
2016-12-12,2258.830078,2256.959961
2016-12-13,2263.320068,2271.719971
2016-12-14,2268.350098,2253.280029
2016-12-15,2253.770020,2262.030029
2016-12-16,2266.810059,2258.070068
2016-12-19,2259.239990,2262.530029
2016-12-20,2266.500000,2270.760010
2016-12-21,2270.540039,2265.179932
2016-12-22,2262.929932,2260.959961
2016-12-23,2260.250000,2263.790039
2016-12-27,2266.229980,2268.879883
2016-12-28,2270.229980,2249.919922
2016-12-29,2249.500000,2249.260010
2016-12-30,2251.610107,2238.830078
2017-01-03,2251.570068,2257.830078
2017-01-04,2261.600098,2270.750000
2017-01-05,2268.179932,2269.000000
2017-01-06,2271.139893,2276.979980
2017-01-09,2273.590088,2268.899902
2017-01-10,2269.719971,2268.899902
2017-01-11,2268.600098,2275.320068
2017-01-12,2271.139893,2270.439941
2017-01-13,2272.739990,2274.639893
2017-01-17,2269.139893,2267.889893
2017-01-18,2269.139893,2271.889893
2017-01-19,2271.899902,2263.689941
2017-01-20,2269.959961,2271.310059
2017-01-23,2267.780029,2265.199951
2017-01-24,2267.879883,2280.070068
2017-01-25,2288.879883,2298.370117
2017-01-26,2298.629883,2296.679932
2017-01-27,2299.020020,2294.689941
2017-01-30,2286.010010,2280.899902
2017-01-31,2274.020020,2278.870117
2017-02-01,2285.590088,2279.550049
2017-02-02,2276.689941,2280.850098
2017-02-03,2288.540039,2297.419922
2017-02-06,2294.280029,2292.560059
2017-02-07,2295.870117,2293.080078
2017-02-08,2289.550049,2294.669922
2017-02-09,2296.699951,2307.870117
2017-02-10,2312.270020,2316.100098
2017-02-13,2321.719971,2328.250000
2017-02-14,2326.120117,2337.580078
2017-02-15,2335.580078,2349.250000
2017-02-16,2349.639893,2347.219971
2017-02-17,2343.010010,2351.159912
2017-02-21,2354.909912,2365.379883
2017-02-22,2361.110107,2362.820068
2017-02-23,2367.500000,2363.810059
2017-02-24,2355.729980,2367.340088
2017-02-27,2365.229980,2369.750000
2017-02-28,2366.080078,2363.639893
2017-03-01,2380.129883,2395.959961
2017-03-02,2394.750000,2381.919922
2017-03-03,2380.919922,2383.120117
2017-03-06,2375.229980,2375.310059
2017-03-07,2370.739990,2368.389893
2017-03-08,2369.810059,2362.979980
2017-03-09,2363.489990,2364.870117
2017-03-10,2372.520020,2372.600098
2017-03-13,2371.560059,2373.469971
2017-03-14,2368.550049,2365.449951
2017-03-15,2370.340088,2385.260010
2017-03-16,2387.709961,2381.379883
2017-03-17,2383.709961,2378.250000
2017-03-20,2378.239990,2373.469971
2017-03-21,2379.320068,2344.020020
2017-03-22,2343.000000,2348.449951
2017-03-23,2345.969971,2345.959961
2017-03-24,2350.419922,2343.979980
2017-03-27,2329.110107,2341.590088
2017-03-28,2339.790039,2358.570068
2017-03-29,2356.540039,2361.129883
2017-03-30,2361.310059,2368.060059
2017-03-31,2364.820068,2362.719971
2017-04-03,2362.340088,2358.840088
2017-04-04,2354.760010,2360.159912
2017-04-05,2366.590088,2352.949951
2017-04-06,2353.790039,2357.489990
2017-04-07,2356.590088,2355.540039
2017-04-10,2357.159912,2357.159912
2017-04-11,2353.919922,2353.780029
2017-04-12,2352.149902,2344.929932
2017-04-13,2341.979980,2328.949951
2017-04-17,2332.620117,2349.010010
2017-04-18,2342.530029,2342.189941
2017-04-19,2346.790039,2338.169922
2017-04-20,2342.689941,2355.840088
2017-04-21,2354.739990,2348.689941
2017-04-24,2370.330078,2374.149902
2017-04-25,2381.510010,2388.610107
2017-04-26,2388.979980,2387.449951
2017-04-27,2389.699951,2388.770020
2017-04-28,2393.679932,2384.199951
2017-05-01,2388.500000,2388.330078
2017-05-02,2391.050049,2391.169922
2017-05-03,2386.500000,2388.129883
2017-05-04,2389.790039,2389.520020
2017-05-05,2392.370117,2399.290039
2017-05-08,2399.939941,2399.379883
2017-05-09,2401.580078,2396.919922
2017-05-10,2396.790039,2399.629883
2017-05-11,2394.840088,2394.439941
2017-05-12,2392.439941,2390.899902
2017-05-15,2393.979980,2402.320068
2017-05-16,2404.550049,2400.669922
2017-05-17,2382.949951,2357.030029
2017-05-18,2354.689941,2365.719971
2017-05-19,2371.370117,2381.729980
2017-05-22,2387.209961,2394.020020
2017-05-23,2397.040039,2398.419922
2017-05-24,2401.409912,2404.389893
2017-05-25,2409.540039,2415.070068
2017-05-26,2414.500000,2415.820068
2017-05-30,2411.669922,2412.909912
2017-05-31,2415.629883,2411.800049
2017-06-01,2415.649902,2430.060059
2017-06-02,2431.280029,2439.070068
2017-06-05,2437.830078,2436.100098
2017-06-06,2431.919922,2429.330078
2017-06-07,2432.030029,2433.139893
2017-06-08,2434.270020,2433.790039
2017-06-09,2436.389893,2431.770020
2017-06-12,2425.879883,2429.389893
2017-06-13,2434.149902,2440.350098
2017-06-14,2443.750000,2437.919922
2017-06-15,2424.139893,2432.459961
2017-06-16,2431.239990,2433.149902
2017-06-19,2442.550049,2453.459961
2017-06-20,2450.659912,2437.030029
2017-06-21,2439.310059,2435.610107
2017-06-22,2437.399902,2434.500000
2017-06-23,2434.649902,2438.300049
2017-06-26,2443.320068,2439.070068
2017-06-27,2436.340088,2419.379883
2017-06-28,2428.699951,2440.689941
2017-06-29,2442.379883,2419.699951
2017-06-30,2429.199951,2423.409912
2017-07-03,2431.389893,2429.010010
2017-07-05,2430.780029,2432.540039
2017-07-06,2423.439941,2409.750000
2017-07-07,2413.520020,2425.179932
2017-07-10,2424.510010,2427.429932
2017-07-11,2427.350098,2425.530029
2017-07-12,2435.750000,2443.250000
2017-07-13,2444.989990,2447.830078
2017-07-14,2449.159912,2459.270020
2017-07-17,2459.500000,2459.139893
2017-07-18,2455.879883,2460.610107
2017-07-19,2463.850098,2473.830078
2017-07-20,2475.560059,2473.449951
2017-07-21,2467.399902,2472.540039
2017-07-24,2472.040039,2469.909912
2017-07-25,2477.879883,2477.129883
2017-07-26,2479.969971,2477.830078
2017-07-27,2482.760010,2475.419922
2017-07-28,2469.120117,2472.100098
2017-07-31,2475.939941,2470.300049
2017-08-01,2477.100098,2476.350098
2017-08-02,2480.379883,2477.570068
2017-08-03,2476.030029,2472.159912
2017-08-04,2476.879883,2476.830078
2017-08-07,2477.139893,2480.909912
2017-08-08,2478.350098,2474.919922
2017-08-09,2465.350098,2474.020020
2017-08-10,2465.379883,2438.209961
2017-08-11,2441.040039,2441.320068
2017-08-14,2454.959961,2465.840088
2017-08-15,2468.659912,2464.610107
2017-08-16,2468.629883,2468.110107
2017-08-17,2462.949951,2430.010010
2017-08-18,2427.639893,2425.550049
2017-08-21,2425.500000,2428.370117
